6276;194;191;84;b_us_ca_woodland;x;
6277;223;224;74;b_us_ca_davis;x;
6278;228;202;116;b_us_ca_cottonwood;x;
6279;227;143;157;b_us_ca_orland;x;
6280;162;86;144;b_us_ca_willows;x;
6281;190;117;162;b_us_ca_lodoga;x;
6282;170;38;40;b_us_ca_arbuckle;x;
6283;198;55;81;b_us_ca_colusa;x;
6284;204;102;55;b_us_ca_dunnigan;x;
6285;200;84;79;b_us_ca_wilbur_springs;x;
6286;171;159;42;b_us_ca_diamond_springs;x;
6287;172;133;2;b_us_ca_buckhorn;x;
6288;133;167;59;b_us_ca_kirkwood;x;
6289;161;58;88;b_us_ca_cool;x;
6290;154;47;34;b_us_ca_nevada_city;x;
6291;131;51;76;b_us_ca_sunnyside_tahoe_city;x;
6292;118;46;51;b_us_ca_downieville;x;
6293;211;125;120;b_mx_02_tijuana;x;
6294;248;80;132;b_mx_02_cereso_del_hongo;x;
6295;248;107;135;b_mx_02_francisco_zarco;x;
6296;255;110;115;b_mx_02_rumorosa;x;
6297;55;214;129;b_mx_02_mexicali;x;
6298;71;205;107;b_mx_26_san_luis_r_o_colorado;x;
6299;12;223;134;b_mx_02_guadalupe_victoria;x;
6300;34;196;119;b_mx_26_golfo_de_santa_clara;x;
6301;159;211;110;b_mx_02_ensenada;x;
6302;203;208;130;b_mx_02_rodolfo_s_nchez_taboada;x;
6303;144;213;86;b_mx_02__de_enero;x;
6304;40;189;107;b_mx_02_vicente_guerrero;x;
6305;41;207;101;b_mx_02_l_zaro_c_rdenas;x;
6306;41;218;80;b_mx_02_guayaquil;x;
6307;21;236;112;b_mx_02_licenciado_gustavo_d_az_ordaz;x;
6308;145;147;29;b_mx_02_san_felipe;x;
6309;186;146;3;b_mx_02_catavi_a;x;
6310;222;229;10;b_mx_02_el_morro;x;
6311;186;218;0;b_mx_02_bah_a_de_los_ngeles;x;
6312;173;10;133;b_mx_03_la_paz;x;
6313;135;59;126;b_mx_03_todos_santos;x;
6314;143;13;139;b_mx_03_chametla;x;
6315;47;194;47;b_mx_03_cabo_san_lucas;x;
6316;59;199;45;b_mx_03_san_jos_del_cabo;x;
6317;46;191;0;b_mx_03_los_barriles;x;
6318;127;246;48;b_mx_03_constituci_n;x;
6319;110;206;48;b_mx_03_loreto;x;
6320;158;217;42;b_mx_03_puerto_san_carlos;x;
6321;113;240;13;b_mx_03_puerto_adolfo_lopez_mateos;x;
6322;101;86;20;b_mx_03_alberto_andr_s_alvarado_ar_mburo;x;
6323;54;98;16;b_mx_02_guerrero_negro;x;
6324;47;92;19;b_mx_03_bah_a_tortugas;x;
6325;76;74;0;b_mx_03_bah_a_asunci_n;x;
6326;58;101;17;b_mx_03_santa_rosal_a;x;
6327;70;102;46;b_mx_03_muleg_;x;
6328;79;136;70;b_mx_03_san_lino;x;
6329;168;175;189;b_us_ca_sacramento;x;
6330;122;207;212;b_us_ca_arden_arcade;x;
6331;124;199;192;b_us_ca_west_sacramento;x;
6332;209;50;163;b_us_ca_roseville;x;
6333;200;58;149;b_us_ca_el_dorado_hills;x;
6334;183;84;181;b_us_ca_gold_river;x;
6335;207;194;100;b_us_or_medford;x;
6336;203;196;85;b_us_or_klamath_falls;x;
6337;246;196;131;b_us_or_ashland;x;
6338;148;144;187;b_us_or_roseburg;x;
6339;117;93;126;b_us_or_tiller;x;
6340;57;248;96;b_us_or_grants_pass;x;
6341;91;225;33;b_us_or_shady_cove;x;
6342;105;254;39;b_us_or_prospect;x;
6343;126;93;69;b_us_or_coos_bay;x;
6344;150;69;110;b_us_or_port_orford;x;
6345;113;74;82;b_us_or_melrose;x;
6346;149;75;126;b_us_or_brookings;x;
6347;169;52;152;b_us_ca_crescent_city;x;
6348;146;79;173;b_us_or_redwood;x;
6349;141;72;168;b_us_or_cave_junction;x;
6350;140;46;125;b_us_ca_wright_place;x;
6351;38;105;170;b_us_ca_redding;x;
6352;56;88;219;b_us_ca_shasta_lake;x;
6353;11;102;190;b_us_ca_shingletown;x;
6354;41;114;219;b_us_ca_lakehead;x;
6355;32;124;163;b_us_ca_ydaloom;x;
6356;97;116;76;b_us_ca_red_bluff;x;
6357;93;145;77;b_us_ca_corning;x;
6358;90;141;119;b_us_ca_paskenta;x;
6359;125;151;118;b_us_ca_westend_galatin_place;x;
6360;252;193;117;b_us_ca_yreka;x;
6361;206;168;149;b_us_ca_mount_shasta;x;
6362;102;212;68;b_us_ca_weaverville;x;
6363;131;219;123;b_us_ca_hayfork;x;
6364;85;216;58;b_us_ca_burnt_ranch;x;
6365;87;223;95;b_us_ca_trinity_village;x;
6366;115;51;157;b_us_ca_eureka;x;
6367;147;48;144;b_us_ca_arcata;x;
6368;158;88;109;b_us_ca_willow_creek;x;
6369;120;56;155;b_us_ca_hydesville;x;
6370;138;50;125;b_us_ca_ukiah;x;
6371;106;32;144;b_us_ca_fort_bragg;x;
6372;136;78;102;b_us_ca_boonville;x;
6373;230;73;81;b_us_ca_fortuna;x;
6374;166;63;73;b_us_ca_laytonville;x;
6375;195;78;36;b_us_ca_shelter_cove;x;
6376;236;115;53;b_us_ca_covelo;x;
6377;242;118;0;b_us_ca_mad_river;x;
6378;91;6;61;b_us_ca_truckee;x;
6379;91;0;13;b_us_ca_east_quincy;x;
6380;100;32;50;b_us_ca_chester;x;
6381;121;47;79;b_us_ca_susanville;x;
6382;168;81;41;b_us_ca_burney;x;
6383;120;55;89;b_us_ca_california_pines;x;
6384;178;57;89;b_us_ca_litchfield;x;
6385;2;129;106;b_us_ca_alturas;x;
6386;58;99;95;b_us_ca_fall_river_mills;x;
6387;31;189;36;b_us_or_altamont;x;
6388;51;156;87;b_us_or_yocum;x;
6389;113;100;99;b_us_or_lakeview;x;
6390;130;70;68;b_us_ca_cedarville;x;
6391;155;81;58;b_us_or_plush;x;
6392;19;173;189;b_us_or_chiloquin;x;
6393;67;188;169;b_us_or_silver_lake;x;
6394;156;59;127;b_us_nv_reno;x;
6395;184;39;68;b_us_nv_carson_city;x;
6396;186;68;97;b_us_nv_gardnerville_ranchos;x;
6397;110;208;156;b_us_nv_sun_valley;x;
6398;94;177;121;b_us_nv_lovelock;x;
6399;35;181;141;b_us_nv_fernley;x;
6400;28;136;91;b_us_nv_dayton;x;
6401;57;138;134;b_us_nv_smith_valley;x;
6402;119;78;51;b_us_ca_ridgecrest;x;
6403;128;108;75;b_us_ca_bishop;x;
6404;39;161;118;b_us_nv_pahrump;x;
6405;55;150;105;b_us_nv_tonopah;x;
6406;241;240;25;b_us_ca_mammoth_lakes;x;
6407;224;233;42;b_us_nv_hawthorne;x;
6408;158;207;84;b_us_nv_elko;x;
6409;191;192;136;b_us_nv_tuscarora;x;
6410;165;176;83;b_us_nv_wilkins;x;
6411;219;54;28;b_us_nv_winnemucca;x;
6412;177;78;0;b_us_nv_owyhee;x;
6413;171;57;0;b_us_nv_denio;x;
6414;199;100;175;b_us_id_homedale;x;
6415;190;66;206;b_us_id_triangle;x;
6416;184;80;162;b_us_nv_williams_cabin;x;
6417;127;194;174;b_us_nv_spring_creek;x;
6418;101;192;158;b_us_nv_west_wendover;x;
6419;167;16;165;b_us_nv_fallon;x;
6420;211;7;143;b_us_nv_eureka;x;
6421;228;90;132;b_us_nv_ely;x;
6422;231;148;120;b_us_nv_baker;x;
6423;222;22;90;b_us_nv_caliente;x;
6424;121;37;182;b_us_nv_crescent_valley;x;
6425;172;110;78;b_ca_ab_calgary;x;
6426;171;95;118;b_ca_ab_airdrie;x;
6427;175;68;86;b_ca_ab_okotoks;x;
6428;190;87;116;b_ca_ab_chestermere;x;
6429;202;52;79;b_ca_ab_didsbury;x;
6430;162;53;108;b_ca_ab_westcott;x;
6431;246;69;157;b_ca_ab_lethbridge;x;
6432;238;72;164;b_ca_ab_coalhurst;x;
6433;200;74;145;b_ca_ab_raymond;x;
6434;32;143;77;b_ca_ab_medicine_hat;x;
6435;18;130;76;b_ca_ab_bow_island;x;
6436;72;138;97;b_ca_ab_schuler;x;
6437;66;143;68;b_ca_ab_pakowki;x;
6438;34;150;91;b_ca_ab_nemiskam;x;
6439;114;144;3;b_ca_ab_brooks;x;
6440;97;146;4;b_ca_ab_strathmore;x;
6441;106;105;7;b_ca_ab_bassano;x;
6442;70;121;35;b_ca_ab_high_river;x;
6443;63;126;39;b_ca_ab_claresholm;x;
6444;86;140;61;b_ca_ab_lyndon;x;
6445;178;90;141;b_ca_ab_cardston;x;
6446;170;68;122;b_ca_ab_pincher_creek;x;
6447;169;105;114;b_ca_ab_fort_macleod;x;
6448;54;92;189;b_ca_ab_drumheller;x;
6449;90;104;210;b_ca_ab_three_hills;x;
6450;70;107;177;b_ca_ab_watts;x;
6451;108;109;173;b_ca_ab_vauxhall;x;
6452;115;113;205;b_ca_ab_vulcan;x;
6453;84;138;177;b_ca_ab_siksika;x;
6454;69;146;31;b_ca_ab_edmonton;x;
6455;9;149;55;b_ca_ab_sherwood_park;x;
6456;53;181;77;b_ca_ab_beaumont;x;
6457;58;177;86;b_ca_ab_morinville;x;
6458;10;152;54;b_ca_ab_duffield;x;
6459;214;81;81;b_ca_ab_drayton_valley;x;
6460;164;91;40;b_ca_ab_leduc;x;
6461;196;94;106;b_ca_ab_rimbey;x;
6462;189;92;44;b_ca_ab_winfield;x;
6463;231;180;80;b_ca_ab_camrose;x;
6464;221;187;44;b_ca_ab_tofield;x;
6465;232;202;100;b_ca_ab_killam;x;
6466;195;180;54;b_ca_ab_viking;x;
6467;170;210;60;b_ca_ab_vegreville;x;
6468;167;223;87;b_ca_ab_vermilion;x;
6469;135;224;69;b_ca_ab_lamont;x;
6470;195;201;153;b_ca_ab_westlock;x;
6471;186;160;167;b_ca_ab_athabasca;x;
6472;190;184;125;b_ca_ab_jarvie;x;
6473;210;113;121;b_ca_ab_red_deer;x;
6474;167;91;97;b_ca_ab_lacombe;x;
6475;170;100;63;b_ca_ab_olds;x;
6476;194;131;107;b_ca_ab_sylvan_lake;x;
6477;122;164;32;b_ca_ab_wainwright;x;
6478;132;163;36;b_ca_ab_tinchebray;x;
6479;146;158;32;b_ca_ab_throne;x;
6480;20;131;18;b_ca_ab_stettler;x;
6481;9;171;44;b_ca_ab_scollard;x;
6482;45;171;16;b_ca_ab_hanna;x;
6483;20;162;0;b_ca_ab_sharrow;x;
6484;0;141;10;b_ca_ab_wardlow;x;
6485;218;114;125;b_ca_ab_acadia_valley;x;
6486;233;98;110;b_ca_ab_bodo;x;
6487;211;154;149;b_ca_ab_youngstown;x;
6488;88;178;51;b_ca_ab_hinton;x;
6489;96;173;29;b_ca_ab_edson;x;
6490;43;172;32;b_ca_ab_weald;x;
6491;75;186;163;b_ca_ab_whitecourt;x;
6492;58;214;147;b_ca_ab_barrhead;x;
6493;15;251;161;b_ca_ab_mayerthorpe;x;
6494;127;200;73;b_ca_ab_rocky_mountain_house;x;
6495;95;170;92;b_ca_ab_limestone_mountain;x;
6496;103;131;95;b_ca_ab_ullin;x;
6497;146;138;40;b_ca_ab_grande_cache;x;
6498;138;181;97;b_ca_ab_fox_creek;x;
6499;190;127;33;b_ca_ab_valleyview;x;
6500;160;115;52;b_ca_ab_pedley;x;
6501;79;149;171;b_us_mn_saint_cloud;x;
6502;81;160;125;b_us_mn_otsego;x;
6503;40;156;139;b_us_mn_litchfield;x;
6504;172;116;6;b_us_mn_mankato;x;
6505;193;100;11;b_us_mn_faribault;x;
6506;224;131;27;b_us_mn_new_ulm;x;
6507;180;119;50;b_us_mn_fairmont;x;
6508;183;49;33;b_us_mn_worthington;x;
6509;168;32;35;b_us_mn_marshall;x;
6510;177;13;30;b_us_mn_redwood_falls;x;
6511;205;56;41;b_us_mn_granite_falls;x;
6512;255;69;63;b_us_mn_willmar;x;
6513;255;108;1;b_us_mn_montevideo;x;
6514;238;102;23;b_us_mn_olivia;x;
6515;170;90;125;b_us_mn_fergus_falls;x;
6516;168;109;140;b_us_mn_morris;x;
6517;180;143;136;b_us_mn_ortonville;x;
6518;165;75;117;b_us_mn_wheaton;x;
6519;192;180;106;b_us_nd_fargo;x;
6520;182;213;75;b_us_nd_west_fargo;x;
6521;220;217;55;b_us_nd_enderlin;x;
6522;142;194;23;b_us_sd_aberdeen;x;
6523;97;210;31;b_us_sd_huron;x;
6524;95;207;26;b_us_sd_groton;x;
6525;137;101;118;b_us_sd_brookings;x;
6526;100;64;92;b_us_sd_madison;x;
6527;108;50;102;b_us_sd_milbank;x;
6528;201;226;56;b_us_sd_watertown;x;
6529;138;200;9;b_us_sd_de_smet;x;
6530;161;213;15;b_us_sd_iroquois;x;
6531;240;232;75;b_us_nd_wahpeton;x;
6532;190;247;73;b_us_nd_lisbon;x;
6533;250;197;94;b_us_sd_webster;x;
6534;166;241;168;b_us_sd_sioux_falls;x;
6535;158;252;148;b_us_sd_vermillion;x;
6536;167;210;117;b_us_sd_salem;x;
6537;113;110;209;b_us_sd_yankton;x;
6538;116;120;205;b_us_sd_mitchell;x;
6539;91;120;208;b_us_sd_chamberlain;x;
6540;207;213;98;b_us_sd_pierre;x;
6541;173;160;53;b_us_sd_miller;x;
6542;189;168;96;b_us_sd_onida;x;
6543;155;53;153;b_us_sd_gettysburg;x;
6544;193;17;130;b_us_sd_ipswich;x;
6545;188;42;180;b_us_sd_roscoe;x;
6546;55;213;110;b_us_nd_grand_forks;x;
6547;103;213;137;b_us_nd_grafton;x;
6548;66;249;133;b_us_nd_langdon;x;
6549;57;253;126;b_us_nd_park_river;x;
6550;76;83;164;b_us_mn_moorhead;x;
6551;17;81;120;b_us_mn_crookston;x;
6552;75;49;121;b_us_mn_oklee;x;
6553;89;126;32;b_us_mn_thief_river_falls;x;
6554;134;113;39;b_us_mn_warren;x;
6555;130;104;25;b_us_mn_roseau;x;
6556;212;209;129;b_us_mn_brainerd;x;
6557;219;157;89;b_us_mn_long_prairie;x;
6558;232;157;121;b_us_mn_grand_rapids;x;
6559;213;196;105;b_us_mn_walker;x;
6560;36;210;58;b_us_mn_alexandria;x;
6561;17;195;74;b_us_mn_perham;x;
6562;10;168;56;b_us_mn_wadena;x;
6563;96;231;133;b_us_mn_bemidji;x;
6564;66;237;171;b_us_mn_detroit_lakes;x;
6565;45;235;150;b_us_mn_bagley;x;
6566;158;234;113;b_us_mn_pine_city;x;
6567;143;225;63;b_us_mn_crosby;x;
6568;167;234;97;b_us_mn_moose_lake;x;
6569;167;183;64;b_us_mn_aitkin;x;
6570;111;99;21;b_us_sd_rapid_city;x;
6571;104;117;40;b_us_sd_lead;x;
6572;153;64;0;b_us_sd_hot_springs;x;
6573;71;31;133;b_us_sd_martin;x;
6574;35;93;116;b_us_sd_pine_ridge;x;
6575;69;33;131;b_us_sd_wall;x;
6576;188;21;6;b_us_wy_newcastle;x;
6577;156;47;36;b_us_wy_wright;x;
6578;155;18;4;b_us_wy_sundance;x;
6579;92;114;143;b_us_sd_newell;x;
6580;93;91;151;b_us_sd_buffalo;x;
6581;82;103;168;b_us_sd_white_owl;x;
6582;208;187;124;b_us_nd_minot;x;
6583;245;217;100;b_us_nd_mohall;x;
6584;243;214;116;b_us_nd_westhope;x;
6585;168;115;53;b_us_nd_jamestown;x;
6586;190;86;63;b_us_nd_napoleon;x;
6587;191;46;31;b_us_nd_medina;x;
6588;219;167;149;b_us_nd_devils_lake;x;
6589;168;204;132;b_us_nd_carrington;x;
6590;176;210;127;b_us_nd_sheyenne;x;
6591;79;120;108;b_us_nd_rugby;x;
6592;69;145;138;b_us_nd_cando;x;
6593;82;164;155;b_us_nd_harvey;x;
6594;133;245;179;b_us_nd_valley_city;x;
6595;151;237;131;b_us_nd_oakes;x;
6596;153;184;165;b_us_nd_edgeley;x;
6597;147;175;51;b_us_nd_bismarck;x;
6598;150;167;93;b_us_nd_underwood;x;
6599;108;140;82;b_us_nd_wilton;x;
6600;12;81;117;b_us_nd_stanley;x;
6601;32;89;96;b_us_nd_garrison;x;
6602;0;107;102;b_us_nd_powers_lake;x;
6603;151;146;48;b_us_nd_velva;x;
6604;148;170;17;b_us_nd_kenmare;x;
6605;181;151;4;b_us_nd_bowbells;x;
6606;237;175;172;b_us_nd_williston;x;
6607;178;205;147;b_us_mt_sidney;x;
6608;218;208;142;b_us_nd_beach;x;
6609;23;149;106;b_us_nd_dickinson;x;
6610;38;100;83;b_us_nd_beulah;x;
6611;43;159;84;b_us_nd_hebron;x;
6612;97;27;0;b_us_nd_hettinger;x;
6613;52;45;0;b_us_nd_bowman;x;
6614;103;30;17;b_us_sd_lemmon;x;
6615;234;137;189;b_us_nd_tioga;x;
6616;202;144;147;b_us_nd_mandaree;x;
6617;240;89;194;b_us_nd_grenora;x;
6618;126;135;141;b_us_nd_mandan;x;
6619;126;121;158;b_us_nd_cannon_ball;x;
6620;150;150;171;b_us_nd_mott;x;
6621;105;151;208;b_us_sd_mobridge;x;
6622;97;127;165;b_us_sd_north_eagle_butte;x;
6623;74;127;177;b_us_sd_dupree;x;
6624;33;167;36;b_us_sd_eureka;x;
6625;72;167;27;b_us_nd_wishek;x;
6626;86;133;78;b_us_nd_linton;x;
6627;79;12;62;b_us_ne_valentine;x;
6628;55;4;61;b_us_sd_gregory;x;
6629;91;0;67;b_us_sd_winner;x;
6630;0;133;70;b_us_sd_lower_brule;x;
6631;0;120;55;b_us_sd_fort_pierre;x;
6632;0;122;79;b_us_sd_philip;x;
6633;166;174;153;b_ca_mb_winnipeg;x;
6634;175;176;109;b_ca_mb_selkirk;x;
6635;196;159;132;b_ca_mb_la_salle;x;
6636;216;177;138;b_ca_mb_stonewall;x;
6637;222;164;144;b_ca_mb_elie;x;
6638;2;71;0;b_ca_mb_winkler;x;
6639;51;47;0;b_ca_mb_manitou;x;
6640;23;68;10;b_ca_mb_carman;x;
6641;164;218;2;b_ca_mb_steinbach;x;
6642;176;193;16;b_ca_mb_grunthal;x;
6643;191;223;27;b_ca_mb_vita;x;
6644;162;192;96;b_ca_mb_beausejour;x;
6645;185;211;110;b_ca_mb_pinawa;x;
6646;167;192;78;b_ca_mb_lac_du_bonnet;x;
6647;100;199;114;b_us_mn_warroad;x;
6648;99;246;71;b_ca_mb_falcon_lake;x;
6649;60;21;181;b_ca_mb_brandon;x;
6650;61;84;167;b_ca_mb_neepawa;x;
6651;60;37;180;b_ca_mb_rivers;x;
6652;123;70;159;b_ca_mb_shoal_lake;x;
6653;156;34;101;b_ca_mb_portage_la_prairie;x;
6654;126;36;155;b_ca_mb_macgregor;x;
6655;187;12;152;b_ca_mb_mccreary;x;
6656;147;232;147;b_ca_mb_dauphin;x;
6657;154;196;186;b_ca_mb_camperville;x;
6658;156;209;171;b_ca_mb_weiden;x;
6659;29;25;132;b_ca_mb_killarney;x;
6660;42;40;160;b_ca_mb_boissevain;x;
6661;27;36;106;b_us_nd_bottineau;x;
6662;12;109;37;b_ca_mb_russell;x;
6663;52;73;30;b_ca_mb_roblin;x;
6664;219;16;128;b_ca_mb_swan_river;x;
6665;209;38;67;b_ca_mb_whitmore;x;
6666;33;178;149;b_ca_on_kenora;x;
6667;4;190;157;b_ca_on_fort_frances;x;
6668;5;195;184;b_ca_on_windy_point;x;
6669;1;184;202;b_ca_on_whitefish_bay;x;
6670;151;122;15;b_ca_on_dryden;x;
6671;178;167;56;b_ca_on_hudson;x;
6672;211;156;47;b_ca_on_watcomb;x;
6673;203;136;18;b_ca_on_steep_rock_lake;x;
6674;198;128;152;b_ca_on_sioux_lookout;x;
6675;190;120;140;b_ca_on_ear_falls;x;
6676;183;112;155;b_ca_on_rat_rapids;x;
6677;160;132;164;b_ca_on_slate_falls;x;
6678;205;130;76;b_ca_on_red_lake;x;
6679;196;148;76;b_ca_mb_powerview;x;
6680;228;168;53;b_ca_mb_manigotagan;x;
6681;235;184;36;b_ca_mb_bissett;x;
6682;132;224;186;b_ca_mb_gimli;x;
6683;130;255;165;b_ca_mb_ashern;x;
6684;83;218;195;b_ca_mb_willowview;x;
6685;79;222;165;b_ca_mb_lake_st_george;x;
6686;157;165;215;b_ca_mb_waterhen;x;
6687;149;187;200;b_ca_mb_long_point;x;
6688;191;192;217;b_ca_mb_gypsumville;x;
6689;202;165;176;b_ca_mb_berens_river;x;
6690;174;172;158;b_ca_mb_kamaskawak;x;
6691;160;188;120;b_ca_mb_opekamank;x;
6692;129;116;186;b_ca_sk_martensville;x;
6693;110;98;185;b_ca_sk_saskatoon;x;
6694;119;145;175;b_ca_sk_outlook;x;
6695;130;141;185;b_ca_sk_beaver_creek;x;
6696;121;161;188;b_ca_sk_whitecap;x;
6697;206;120;194;b_ca_sk_kindersley;x;
6698;176;91;185;b_ca_sk_hitchcock_bay;x;
6699;199;124;162;b_ca_sk_eston;x;
6700;87;199;85;b_ca_sk_rosetown;x;
6701;94;255;107;b_ca_sk_biggar;x;
6702;62;198;133;b_ca_sk_kerrobert;x;
6703;244;142;191;b_ca_sk_unity;x;
6704;211;93;176;b_ca_sk_macklin;x;
6705;205;122;162;b_ca_sk_cando;x;
6706;255;127;172;b_ca_sk_rockhaven;x;
6707;157;23;99;b_ca_sk_regina;x;
6708;176;39;84;b_ca_sk_fort_qu_appelle;x;
6709;201;20;55;b_ca_sk_regina_beach;x;
6710;211;25;102;b_ca_sk_kronau;x;
6711;213;50;45;b_ca_sk_arlington_beach;x;
6712;159;65;61;b_ca_sk_estevan;x;
6713;157;25;124;b_ca_sk_oxbow;x;
6714;181;14;88;b_ca_sk_north_weyburn;x;
6715;193;33;128;b_ca_sk_weyburn;x;
6716;228;39;131;b_us_nd_crosby;x;
6717;207;27;129;b_ca_sk_gladmar;x;
6718;195;34;108;b_ca_sk_watrous;x;
6719;166;49;75;b_ca_sk_davidson;x;
6720;111;57;22;b_ca_sk_moose_jaw;x;
6721;171;81;56;b_ca_sk_claybank;x;
6722;117;98;4;b_ca_sk_valjean;x;
6723;109;81;17;b_ca_sk_trewdale;x;
6724;67;86;178;b_ca_sk_swift_current;x;
6725;98;85;186;b_ca_sk_gull_lake;x;
6726;68;60;219;b_ca_sk_surprise;x;
6727;215;73;144;b_ca_sk_assiniboia;x;
6728;190;36;116;b_ca_sk_woodrow;x;
6729;215;66;109;b_ca_sk_viceroy;x;
6730;80;185;32;b_ca_sk_maple_creek;x;
6731;97;197;0;b_ca_ab_elkwater;x;
6732;47;197;6;b_ca_ab_wild_horse;x;
6733;51;138;10;b_ca_sk_stone;x;
6734;223;71;225;b_ca_sk_shaunavon;x;
6735;204;45;166;b_ca_sk_aneroid;x;
6736;254;81;203;b_ca_sk_robsart;x;
6737;223;44;233;b_us_mt_caldwell;x;
6738;46;148;176;b_ca_sk_macdowall;x;
6739;53;154;142;b_ca_sk_nipawin;x;
6740;57;168;151;b_ca_sk_prince_albert;x;
6741;72;247;148;b_ca_sk_la_ronge;x;
6742;51;197;97;b_ca_sk_stanley_mission;x;
6743;154;153;53;b_ca_sk_meadow_lake;x;
6744;105;145;85;b_ca_sk_phillips_grove;x;
6745;110;158;96;b_ca_sk_waterhen_lake;x;
6746;80;118;207;b_ca_sk_black_point;x;
6747;37;128;169;b_ca_sk_garson_lake;x;
6748;82;160;212;b_ca_sk_pine_river;x;
6749;73;132;210;b_ca_sk_sakamayack;x;
6750;69;195;0;b_ca_sk_nesslin_lake;x;
6751;64;176;3;b_ca_sk_weyakwin;x;
6752;92;195;0;b_ca_sk_minowukaw_beach;x;
6753;119;202;133;b_ca_ab_lloydminster;x;
6754;129;186;128;b_ca_sk_delmas;x;
6755;87;204;147;b_ca_sk_tangleflags;x;
6756;168;223;189;b_ca_sk_north_battleford;x;
6757;170;219;191;b_ca_sk_mayfair;x;
6758;137;204;211;b_ca_sk_spruce_bay;x;
6759;151;222;86;b_ca_sk_rosthern;x;
6760;156;239;134;b_ca_sk_shellbrook;x;
6761;153;198;107;b_ca_sk_pelican_cove;x;
6762;17;162;63;b_ca_sk_sunset_view_beach;x;
6763;17;155;42;b_ca_sk_spruce_lake;x;
6764;23;199;83;b_ca_sk_whelan;x;
6765;190;59;171;b_ca_sk_yorkton;x;
6766;194;32;205;b_ca_sk_melville;x;
6767;148;9;215;b_ca_sk_esterhazy;x;
6768;192;18;188;b_ca_sk_theodore;x;
6769;80;9;186;b_ca_mb_virden;x;
6770;83;43;191;b_ca_sk_moosomin;x;
6771;40;34;180;b_ca_mb_melita;x;
6772;120;67;18;b_ca_sk_grenfell;x;
6773;98;81;31;b_ca_sk_carlyle;x;
6774;79;66;25;b_ca_sk_carnduff;x;
6775;81;65;69;b_ca_sk_langbank;x;
6776;249;253;0;b_ca_sk_melfort;x;
6777;196;212;14;b_ca_sk_birch_hills;x;
6778;200;255;31;b_ca_sk_st_isidore_de_bellevue;x;
6779;240;183;73;b_ca_sk_humboldt;x;
6780;217;182;133;b_ca_sk_lanigan;x;
6781;224;178;107;b_ca_sk_watson;x;
6782;47;127;36;b_ca_sk_tisdale;x;
6783;0;115;4;b_ca_sk_wadena;x;
6784;51;129;8;b_ca_sk_kelvington;x;
6785;63;55;135;b_ca_sk_canora;x;
6786;59;100;134;b_ca_sk_preeceville;x;
6787;41;62;133;b_ca_sk_thunder_hill;x;
6788;102;52;11;b_ca_sk_wynyard;x;
6789;102;47;8;b_ca_sk_pasqua_lake;x;
6790;70;92;14;b_ca_sk_zala;x;
6791;91;91;85;b_ca_sk_hudson_bay;x;
6792;77;54;96;b_ca_sk_prairie_river;x;
6793;1;87;61;b_us_mt_billings;x;
6794;60;94;65;b_us_mt_lockwood;x;
6795;45;96;64;b_us_mt_roundup;x;
6796;76;19;102;b_us_mt_livingston;x;
6797;68;53;87;b_us_mt_columbus;x;
6798;95;53;94;b_us_mt_big_timber;x;
6799;227;2;125;b_us_mt_lewistown;x;
6800;222;40;159;b_us_mt_stanford;x;
6801;194;15;156;b_us_mt_denton;x;
6802;250;27;106;b_us_mt_winnett;x;
6803;103;87;92;b_us_mt_harlowton;x;
6804;131;76;81;b_us_mt_white_sulphur_springs;x;
6805;110;120;44;b_us_mt_neihart;x;
6806;46;255;89;b_us_mt_helena;x;
6807;8;219;91;b_us_mt_bozeman;x;
6808;48;243;117;b_us_mt_townsend;x;
6809;0;193;98;b_us_mt_three_forks;x;
6810;15;255;88;b_us_mt_york;x;
6811;211;63;57;b_us_mt_great_falls;x;
6812;187;84;80;b_us_mt_malmstrom_air_force_base;x;
6813;199;81;74;b_us_mt_choteau;x;
6814;142;153;84;b_us_mt_cut_bank;x;
6815;127;173;53;b_us_mt_shelby;x;
6816;180;181;102;b_us_mt_fort_benton;x;
6817;103;95;67;b_us_wy_gillette;x;
6818;104;89;87;b_us_wy_buffalo;x;
6819;154;70;45;b_us_wy_moorcroft;x;
6820;72;228;34;b_us_wy_sheridan;x;
6821;77;233;50;b_us_mt_crow_agency;x;
6822;96;251;14;b_us_mt_busby;x;
6823;206;175;173;b_us_mt_miles_city;x;
6824;184;148;162;b_us_mt_ashland;x;
6825;177;156;192;b_us_mt_alzada;x;
6826;126;57;54;b_us_mt_colstrip;x;
6827;145;18;24;b_us_mt_vananda;x;
6828;128;110;46;b_us_mt_baker;x;
6829;167;107;54;b_us_mt_wibaux;x;
6830;166;72;27;b_us_mt_terry;x;
6831;144;51;98;b_us_mt_glendive;x;
6832;113;52;124;b_us_mt_circle;x;
6833;95;28;116;b_us_mt_vida;x;
6834;39;16;166;b_us_mt_glasgow;x;
6835;27;78;163;b_us_mt_fort_belknap_agency;x;
6836;61;47;210;b_us_mt_saco;x;
6837;184;150;104;b_us_mt_plentywood;x;
6838;134;169;117;b_us_mt_culbertson;x;
6839;185;172;112;b_us_mt_scobey;x;
6840;56;181;142;b_us_mt_wolf_point;x;
6841;7;235;162;b_us_mt_frazer;x;
6842;31;205;122;b_us_mt_opheim;x;
6843;232;186;0;b_us_mt_jordan;x;
6844;232;187;10;b_us_mt_sheffield;x;
